i,roast_id,time_s,phase_used,phase_actual_next,gas,pressure,drum_speed,start_weight_kg,bean_start_temp_c,charge_temp_c,start_temp_c,observer_enabled,actual_bt,pred_bt,actual_et,pred_et,actual_ror,pred_ror,pred_e_drum_raw,pred_e_drum,pred_m_burden,pred_p_dry,pred_p_mai,pred_p_dev,bt_error,et_error,ror_error
94,PR-0173,94.0,drying,drying,1.0,131.8,0.65,,,221.2,,True,79.2,79.90921541232866,147.8,150.79863239671758,12.00000000000017,29.4319229437073,23.880636604921992,0.8599868436649983,0.0,1.0,1.0,0.5276902999549713,0.7092154123286605,2.998632396717568,17.43192294370713
95,PR-0173,95.0,drying,drying,1.0,131.5,0.65,,,221.2,,True,79.5,80.22799945962929,148.0,151.13277872265292,17.99999999999983,28.368046797557867,24.0996739824308,0.8686173576420603,0.0,1.0,1.0,0.5276902999549713,0.727999459629288,3.1327787226529153,10.368046797558037
96,PR-0173,96.0,drying,drying,1.0,131.9,0.65,,,221.2,,True,80.0,80.54645522376403,148.5,151.43382291034746,30.0,28.724706556722246,24.314871841658235,0.8770965868632077,0.0,1.0,1.0,0.5276902999549713,0.5464552237640277,2.933822910347459,-1.2752934432777536
97,PR-0173,97.0,drying,drying,1.0,131.1,0.65,,,221.2,,True,80.2,80.93355335798127,148.8,151.78322689735168,12.00000000000017,30.696269997388242,24.531216011305972,0.8856209830244317,0.0,1.0,1.0,0.5276902999549713,0.7335533579812648,2.9832268973516705,18.69626999738807
98,PR-0173,98.0,drying,drying,1.0,131.2,0.65,,,221.2,,True,80.5,81.26299562362806,149.0,152.11927433206378,17.99999999999983,29.4212581354615,24.74498445313066,0.8940438903200074,0.0,1.0,1.0,0.5276902999549713,0.7629956236280577,3.1192743320637817,11.42125813546167
99,PR-0173,99.0,drying,drying,1.0,132.5,0.65,,,221.2,,True,81.0,81.58775978005143,149.5,152.42120682676574,30.0,29.648531800335846,24.95125549089166,0.9021713847901592,0.0,1.0,1.0,0.5276902999549713,0.587759780051428,2.92120682676574,-0.3514681996641542
100,PR-0173,100.0,drying,drying,1.0,131.8,0.65,,,221.2,,True,81.2,81.97845303120222,149.8,152.77075039631472,12.00000000000017,31.53854294322644,25.158349821161057,0.9103313186438615,0.0,1.0,1.0,0.5276902999549713,0.7784530312022184,2.9707503963147133,19.53854294322627
101,PR-0173,101.0,drying,drying,1.0,132.5,0.65,,,221.2,,True,81.5,82.30972233695351,150.0,153.10626769931207,17.99999999999983,30.20868564830416,25.360487205241753,0.9182959388307748,0.0,1.0,1.0,0.5276902999549713,0.8097223369535129,3.1062676993120704,12.208685648304332
102,PR-0173,102.0,drying,drying,1.0,132.7,0.65,,,221.2,,True,82.0,82.63535335753616,150.2,153.40743886456923,30.0,30.39947305634518,25.559778643228505,0.926148423007747,0.0,1.0,1.0,0.5276902999549713,0.635353357536161,3.207438864569241,0.3994730563451796
103,PR-0173,103.0,drying,drying,1.0,131.6,0.65,,,221.2,,True,82.5,83.02185497574922,150.5,153.68395137053955,30.0,32.183460191866274,25.761612314227676,0.9341010762873455,0.0,1.0,1.0,0.5276902999549713,0.5218549757492212,3.183951370539546,2.183460191866274
104,PR-0173,104.0,drying,drying,1.0,130.1,0.65,,,221.2,,True,82.8,83.44606583718134,151.0,153.96695262370693,17.99999999999983,33.14621956044321,25.967611940415434,0.942217876594688,0.0,1.0,1.0,0.5276902999549713,0.6460658371813395,2.9669526237069306,15.146219560443377
105,PR-0173,105.0,drying,drying,1.0,131.8,0.65,,,221.2,,True,83.2,83.8305391223,151.0,154.30227727951026,24.00000000000034,32.07261686022655,26.164542706189593,0.9499773455303451,0.0,1.0,1.0,0.5276902999549713,0.630539122299993,3.302277279510264,8.072616860226212
106,PR-0173,106.0,drying,drying,1.0,131.8,0.65,,,221.2,,True,83.5,84.2184022310883,151.5,154.55494378337096,17.99999999999983,32.27459787040645,26.35950416430601,0.9576592197766456,0.0,1.0,1.0,0.5276902999549713,0.7184022310883051,3.054943783370959,14.274597870406623
107,PR-0173,107.0,drying,drying,1.0,131.9,0.65,,,221.2,,True,84.0,84.57916239940268,151.8,154.86813300737836,30.0,31.6133918929427,26.55210372171469,0.965248030376447,0.0,1.0,1.0,0.5276902999549713,0.5791623994026764,3.06813300737835,1.6133918929427011
108,PR-0173,108.0,drying,drying,1.0,129.2,0.65,,,221.2,,True,84.5,84.98917035767494,152.0,155.17738589159,30.0,32.932365825185414,26.753909008966723,0.9731995652792224,0.0,1.0,1.0,0.5276902999549713,0.48917035767493644,3.1773858915900064,2.932365825185414
109,PR-0173,109.0,drying,drying,1.0,130.8,0.65,,,221.2,,True,85.0,85.42729998113431,152.2,155.45926425611518,30.0,33.61023133772458,26.947099665321087,0.980811666368394,0.0,1.0,1.0,0.5276902999549713,0.4272999811343112,3.2592642561151877,3.610231337724578
110,PR-0173,110.0,drying,drying,1.0,129.8,0.65,,,221.2,,True,85.2,85.88144199675725,152.5,155.72149814041873,12.00000000000017,33.88827571148466,27.142481276377627,0.988510095487034,0.0,1.0,1.0,0.5276902999549713,0.6814419967572434,3.2214981404187313,21.88827571148449
111,PR-0173,111.0,drying,drying,1.0,129.6,0.65,,,221.2,,True,85.5,86.2472709088351,152.8,155.99355358350965,17.99999999999983,31.535439395403415,27.336733643576746,0.9961640301225596,0.0,1.0,1.0,0.5276902999549713,0.7472709088351053,3.1935535835096402,13.535439395403586
112,PR-0173,112.0,drying,drying,1.0,130.3,0.65,,,221.2,,True,86.0,86.59233340908516,153.0,156.27243789066944,30.0,31.098777791588034,27.52615748421787,1.003627711083478,0.0,1.0,1.0,0.5276902999549713,0.5923334090851569,3.272437890669437,1.0987777915880343
113,PR-0173,113.0,drying,drying,1.0,129.8,0.65,,,221.2,,True,86.5,86.98930301264328,153.5,156.53219608454296,30.0,32.49246890457195,27.71574851708544,1.011097979754967,0.0,1.0,1.0,0.5276902999549713,0.48930301264327625,3.03219608454296,2.4924689045719504
114,PR-0173,114.0,drying,drying,1.0,131.1,0.65,,,221.2,,True,87.0,87.42139913236366,153.8,156.84994846954703,30.0,33.25612172117979,27.898083919978905,1.0182823619872734,0.0,1.0,1.0,0.5276902999549713,0.42139913236366056,3.0499484695470187,3.256121721179788
115,PR-0173,115.0,drying,drying,1.0,131.5,0.65,,,221.2,,True,87.2,87.8744485794748,154.0,157.16125130984142,12.00000000000017,33.633132745752334,28.076946824337146,1.0253299207811126,0.0,1.0,1.0,0.5276902999549713,0.6744485794747987,3.1612513098414183,21.633132745752164
116,PR-0173,116.0,drying,drying,1.0,130.9,0.65,,,221.2,,True,87.8,88.2398463392226,154.2,157.44386964125556,35.99999999999966,31.340740063772884,28.256494816411234,1.0324044734112294,0.0,1.0,1.0,0.5276902999549713,0.43984633922259775,3.2438696412555714,-4.659259936226775
117,PR-0173,117.0,drying,drying,1.0,132.1,0.65,,,221.2,,True,88.2,88.68175681464233,154.8,157.70541313103107,24.00000000000034,33.31623493037032,28.42929989504572,1.0392133416666132,0.0,1.0,1.0,0.5276902999549713,0.4817568146423241,2.905413131031054,9.31623493036998
118,PR-0173,118.0,drying,drying,1.0,131.8,0.65,,,221.2,,True,88.8,89.1096760185766,155.0,158.04797618409012,35.99999999999966,32.754705164070806,28.601613781273574,1.0460028559515508,0.0,1.0,1.0,0.5276902999549713,0.3096760185765959,3.0479761840901176,-3.2452948359288527
119,PR-0173,119.0,drying,drying,1.0,131.5,0.65,,,221.2,,True,89.0,89.59245404350645,155.2,158.35274437940015,12.00000000000017,34.02359825764961,28.773441387018867,1.0527732098057472,0.0,1.0,1.0,0.5276902999549713,0.59245404350645,3.1527443794001613,22.02359825764944
120,PR-0173,120.0,drying,drying,1.0,130.9,0.65,,,221.2,,True,89.5,89.97549164498477,155.5,158.63026715430294,30.0,31.360352324984277,28.946024433466135,1.0595733295456176,0.0,1.0,1.0,0.5276902999549713,0.47549164498477126,3.130267154302942,1.3603523249842766
121,PR-0173,121.0,drying,drying,1.0,132.5,0.65,,,221.2,,True,90.0,90.39628515700934,155.8,158.91173372905732,30.0,32.33167788183745,29.11028507142378,1.0660455296235134,0.0,1.0,1.0,0.5276902999549713,0.39628515700934486,3.111733729057306,2.33167788183745
122,PR-0173,122.0,drying,drying,1.0,130.8,0.65,,,221.2,,True,90.2,90.84049328607367,156.0,159.1963386544276,12.00000000000017,32.79808242614573,29.279911967153573,1.072729171069242,0.0,1.0,1.0,0.5276902999549713,0.6404932860736636,3.196338654427592,20.798082426145562
123,PR-0173,123.0,drying,drying,1.0,131.3,0.65,,,221.2,,True,90.8,91.19884292302494,156.5,159.45894016287428,35.99999999999966,30.532327326028614,29.445781163293212,1.0792647515803335,0.0,1.0,1.0,0.5276902999549713,0.39884292302494373,2.958940162874285,-5.467672673971045
124,PR-0173,124.0,drying,drying,1.0,132.2,0.65,,,221.2,,True,91.0,91.63966376895904,156.8,159.77756088481462,12.00000000000017,32.58558894444692,29.606281092332306,1.0855887721499902,0.0,1.0,1.0,0.5276902999549713,0.6396637689590392,2.977560884814608,20.585588944446748
125,PR-0173,125.0,drying,drying,1.0,131.8,0.65,,,221.2,,True,91.5,91.99881458599532,157.2,160.0884969597359,30.0,30.422526259985375,29.766825166587296,1.0919145321300943,0.0,1.0,1.0,0.5276902999549713,0.49881458599531925,2.888496959735903,0.42252625998537496
126,PR-0173,126.0,drying,drying,1.0,132.8,0.65,,,221.2,,True,92.0,92.40772693812383,157.5,160.41763965445674,30.0,31.739568935675457,29.92164093883402,1.0980145854700374,0.0,1.0,1.0,0.5276902999549713,0.40772693812382954,2.9176396544567353,1.7395689356754573
127,PR-0173,127.0,drying,drying,1.0,131.0,0.65,,,221.2,,True,92.2,92.84654251287103,157.8,160.73618002753886,12.00000000000017,32.44151865960782,30.082329703636567,1.104346046549229,0.0,1.0,1.0,0.5276902999549713,0.6465425128710223,2.936180027538853,20.441518659607652
128,PR-0173,128.0,drying,drying,1.0,130.2,0.65,,,221.2,,True,92.8,93.2045240287333,158.0,161.04715768909696,35.99999999999966,30.36413556598891,30.244709869803664,1.1107441522499166,0.0,1.0,1.0,0.5276902999549713,0.40452402873330584,3.047157689096963,-5.635864434010749
129,PR-0173,129.0,drying,drying,1.0,132.2,0.65,,,221.2,,True,93.2,93.64253033121473,158.2,161.32807466416756,24.00000000000034,32.47653074263919,30.397220511777654,1.1167533788128774,0.0,1.0,1.0,0.5276902999549713,0.4425303312147264,3.1280746641675705,8.47653074263885
130,PR-0173,130.0,drying,drying,1.0,132.7,0.65,,,221.2,,True,93.5,94.06216227051966,158.5,161.5870944632895,17.99999999999983,31.888173210019573,30.546144616699046,1.1226212885900286,0.0,1.0,1.0,0.5276902999549713,0.5621622705196643,3.087094463289503,13.888173210019744
131,PR-0173,131.0,drying,drying,1.0,133.1,0.65,,,221.2,,True,94.0,94.43809340573007,159.0,161.85420048155308,30.0,30.685759735672278,30.691930336064935,1.1283655396532644,0.0,1.0,1.0,0.5276902999549713,0.43809340573007205,2.854200481553079,0.6857597356722778
132,PR-0173,132.0,drying,drying,1.0,130.2,0.65,,,221.2,,True,94.5,94.85682930986904,159.0,162.17584460560983,30.0,31.681260182577297,30.848214495907747,1.1345234504229116,0.0,1.0,1.0,0.5276902999549713,0.3568293098690418,3.175844605609825,1.6812601825772973
133,PR-0173,133.0,drying,drying,1.0,131.3,0.65,,,221.2,,True,95.0,95.29645098200598,159.5,162.41620555358642,30.0,32.102720452883,30.998400666759842,1.1404410881404663,0.0,1.0,1.0,0.5276902999549713,0.29645098200597886,2.9162055535864226,2.1027204528829984
134,PR-0173,134.0,drying,drying,1.0,133.1,0.65,,,221.2,,True,95.2,95.7523995950093,159.8,162.71772600497854,12.00000000000017,32.25223967431192,31.139663825625124,1.1460071412081978,0.0,1.0,1.0,0.5276902999549713,0.552399595009291,2.917726004978533,20.252239674311753
135,PR-0173,135.0,drying,drying,1.0,132.4,0.65,,,221.2,,True,95.8,96.1194441534722,160.0,163.015350421781,35.99999999999966,29.828173718505603,31.282400355787754,1.1516312480735036,0.0,1.0,1.0,0.5276902999549713,0.31944415347220456,3.015350421780994,-6.171826281494056
136,PR-0173,136.0,drying,drying,1.0,131.8,0.65,,,221.2,,True,96.0,96.5621018156459,160.2,163.28615345945133,12.00000000000017,31.724113368364705,31.42618323740819,1.1572965832943727,0.0,1.0,1.0,0.5276902999549713,0.562101815645903,3.0861534594513387,19.724113368364534
137,PR-0173,137.0,drying,drying,1.0,132.1,0.65,,,221.2,,True,96.5,96.91808183994912,160.5,163.53744743500545,30.0,29.39438536231132,31.567291431832707,1.1628565304509249,0.0,1.0,1.0,0.5276902999549713,0.4180818399491244,3.037447435005447,-0.6056146376886815
138,PR-0173,138.0,drying,drying,1.0,131.0,0.65,,,221.2,,True,97.0,97.32051605827711,161.0,163.79889144863134,30.0,30.538587324477398,31.711523691705267,1.1685395720803076,0.0,1.0,1.0,0.5276902999549713,0.32051605827710716,2.7988914486313377,0.5385873244773975
139,PR-0173,139.0,drying,drying,1.0,130.5,0.65,,,221.2,,True,97.5,97.7548167352289,161.2,164.11582767821332,30.0,31.13827225398532,31.85637505961196,1.1742470078135763,0.0,1.0,1.0,0.5276902999549713,0.2548167352288999,2.9158276782133328,1.1382722539853205
140,PR-0173,140.0,drying,drying,1.0,130.9,0.65,,,221.2,,True,97.8,98.20647274029226,161.5,164.40046301505913,17.99999999999983,31.372585985314124,31.998128769333295,1.1798323895733682,0.0,1.0,1.0,0.5276902999549713,0.40647274029225855,2.900463015059131,13.372585985314295
141,PR-0173,141.0,drying,drying,1.0,131.3,0.65,,,221.2,,True,98.2,98.60289382993687,161.8,164.68567738696424,24.00000000000034,29.785006029220256,32.136815797451135,1.1852969378994185,0.0,1.0,1.0,0.5276902999549713,0.40289382993687184,2.8856773869642325,5.785006029219915
142,PR-0173,142.0,drying,drying,1.0,132.2,0.65,,,221.2,,True,98.5,98.99832824372788,162.0,164.97103329804148,17.99999999999983,29.695653953203717,32.27040538014865,1.1905606366058845,0.0,1.0,1.0,0.5276902999549713,0.4983282437278831,2.971033298041476,11.695653953203887
143,PR-0173,143.0,drying,drying,1.0,132.1,0.65,,,221.2,,True,99.0,99.35873879776197,162.2,165.2323759422978,30.0,28.776424121893285,32.40307135314576,1.1957879432293215,0.0,1.0,1.0,0.5276902999549713,0.3587387977619727,3.0323759422978185,-1.2235758781067148
144,PR-0173,144.0,drying,drying,1.0,131.8,0.65,,,221.2,,True,99.5,99.76245148915967,162.5,165.4763770831258,30.0,29.841680379319214,32.53564752479262,1.2010117114986325,0.0,1.0,1.0,0.5276902999549713,0.2624514891596732,2.9763770831258114,-0.15831962068078553
145,PR-0173,145.0,drying,drying,1.0,131.9,0.65,,,221.2,,True,100.0,100.19328166806093,162.8,165.7318294178045,30.0,30.319728614347284,32.666485648596435,1.206166997181214,0.0,1.0,1.0,0.5276902999549713,0.1932816680609335,2.9318294178044937,0.3197286143472837
146,PR-0173,146.0,drying,drying,1.0,130.4,0.65,,,221.2,,True,100.2,100.6413512397779,163.0,165.99581354775788,12.00000000000017,30.461974823723786,32.80219968306079,1.2115144035675098,0.0,1.0,1.0,0.5276902999549713,0.4413512397779016,2.9958135477578764,18.461974823723615
147,PR-0173,147.0,drying,drying,1.0,130.9,0.65,,,221.2,,True,100.5,101.0000447333473,163.2,166.24170651067755,17.99999999999983,27.975701596135124,32.93449514654765,1.2167271113697629,0.0,1.0,1.0,0.5276902999549713,0.5000447333472948,3.0417065106775567,9.975701596135295
148,PR-0173,148.0,drying,drying,1.0,130.5,0.65,,,221.2,,True,101.2,101.33622802661053,163.5,166.47455605749548,42.00000000000017,27.387973992661685,33.06711679990592,1.221952671710137,0.0,1.0,1.0,0.5276902999549713,0.13622802661052447,2.9745560574954766,-14.612026007338486
149,PR-0173,149.0,drying,drying,1.0,129.9,0.65,,,221.2,,True,101.5,101.79118269682579,163.8,166.7221163689516,17.99999999999983,30.264686067411418,33.20088595349004,1.2272234458713236,0.0,1.0,1.0,0.5276902999549713,0.29118269682578557,2.9221163689515777,12.264686067411589
150,PR-0173,150.0,drying,drying,1.0,130.9,0.65,,,221.2,,True,102.0,102.18760917838972,164.0,166.980001075353,30.0,28.43835185590376,33.3291945542726,1.2322790632505383,0.0,1.0,1.0,0.5276902999549713,0.1876091783897209,2.9800010753529875,-1.5616481440962389
151,PR-0173,151.0,drying,drying,1.0,131.2,0.65,,,221.2,,True,102.2,102.61294705664407,164.0,167.2211375453457,12.00000000000017,28.96349667173976,33.45498321066761,1.2372353897438528,0.0,1.0,1.0,0.5276902999549713,0.4129470566440716,3.221137545345698,16.96349667173959
152,PR-0173,152.0,drying,drying,1.0,148.5,0.65,,,221.2,,True,102.8,102.95115911352389,164.5,167.39811459352308,35.99999999999966,26.588941616868524,33.50818848060175,1.2393317845740066,0.0,1.0,1.0,0.5276902999549713,0.15115911352388878,2.8981145935230757,-9.411058383131135
153,PR-0173,153.0,drying,drying,1.0,150.7,0.65,,,221.2,,True,103.2,103.37203876686384,164.8,167.64857697160357,24.00000000000034,28.457943480766026,33.55179140305197,1.2410498275670672,0.0,1.0,1.0,0.5276902999549713,0.17203876686383524,2.8485769716035634,4.457943480765685
154,PR-0173,154.0,drying,drying,1.0,147.4,0.65,,,221.2,,True,103.5,103.7783650044187,165.0,167.90467650582002,17.99999999999983,27.694164856458826,33.60856373845456,1.243286771963385,0.0,1.0,1.0,0.5276902999549713,0.2783650044187027,2.904676505820021,9.694164856458997
155,PR-0173,155.0,drying,drying,1.0,149.3,0.65,,,221.2,,True,104.0,104.14138702838355,165.2,168.14032478647735,30.0,26.316828278821987,33.65693491409826,1.2451926937390558,0.0,1.0,1.0,0.5276902999549713,0.14138702838354789,2.940324786477362,-3.683171721178013
156,PR-0173,156.0,drying,drying,1.0,149.9,0.65,,,221.2,,True,104.2,104.54272146709269,165.5,168.36104764787632,12.00000000000017,27.0521820117213,33.70234866122609,1.246982086872754,0.0,1.0,1.0,0.5276902999549713,0.34272146709268725,2.861047647876319,15.05218201172113
157,PR-0173,157.0,drying,drying,1.0,149.1,0.65,,,221.2,,True,104.5,104.869706217805,165.8,168.59521457345454,17.99999999999983,24.87409268206961,33.75060655989522,1.248883545307403,0.0,1.0,1.0,0.5276902999549713,0.36970621780500323,2.7952145734545297,6.874092682069779
158,PR-0173,158.0,drying,drying,1.0,148.8,0.65,,,221.2,,True,105.0,105.18479794030453,166.2,168.83912849802724,30.0,24.450292079121986,33.79961873795737,1.2508147238698135,0.0,1.0,1.0,0.5276902999549713,0.18479794030453434,2.6391284980272474,-5.549707920878014
159,PR-0173,159.0,drying,drying,1.0,149.1,0.65,,,221.2,,True,105.5,105.56029911426926,166.5,169.11405104803436,30.0,25.815411719591825,33.84690393585918,1.252677855934492,0.0,1.0,1.0,0.5276902999549713,0.06029911426925594,2.614051048034355,-4.184588280408175
160,PR-0173,160.0,drying,drying,1.0,148.5,0.65,,,221.2,,True,105.8,105.97266112624065,166.8,169.38740378369104,17.99999999999983,26.45903119835298,33.8961899985414,1.2546198261027395,0.0,1.0,1.0,0.5276902999549713,0.172661126240655,2.5874037836910304,8.459031198353152
161,PR-0173,161.0,drying,drying,1.0,149.4,0.65,,,221.2,,True,106.2,106.34154898679436,167.0,169.6593951677976,24.00000000000034,25.064804056360703,33.94127262545766,1.2563961724329806,0.0,1.0,1.0,0.5276902999549713,0.141548986794362,2.659395167797612,1.0648040563603622
162,PR-0173,162.0,drying,drying,1.0,149.7,0.65,,,221.2,,True,106.5,106.7151509893941,167.2,169.90624681140227,17.99999999999983,25.012884935161825,33.98466756772503,1.2581060205878114,0.0,1.0,1.0,0.5276902999549713,0.21515098939410393,2.7062468114022806,7.0128849351619955
163,PR-0173,163.0,drying,drying,1.0,149.8,0.65,,,221.2,,True,107.0,107.05757770031605,167.5,170.1349026506255,30.0,24.04634759346846,34.02721627444316,1.2597825253570576,0.0,1.0,1.0,0.5276902999549713,0.057577700316045366,2.6349026506254916,-5.953652406531539
164,PR-0173,164.0,drying,drying,1.0,151.1,0.65,,,221.2,,True,107.5,107.44724209912079,167.8,170.37417338157084,30.0,25.042653342818667,34.063979774448676,1.2612310813261436,0.0,1.0,1.0,0.5276902999549713,-0.0527579008792145,2.57417338157083,-4.957346657181333
165,PR-0173,165.0,drying,drying,1.0,148.2,0.65,,,221.2,,True,107.8,107.86661522343535,168.0,170.62173625119544,17.99999999999983,25.440227334101493,34.11233193712472,1.2631362539525826,0.0,1.0,1.0,0.5276902999549713,0.06661522343534898,2.6217362511954434,7.440227334101664
